token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
府,1,10,0.6116207951070336,1.856665428889714,-1.2450446337826804
直,1,10,0.6116207951070336,1.856665428889714,-1.2450446337826804
托,1,10,0.6116207951070336,1.856665428889714,-1.2450446337826804
傾,1,10,0.6116207951070336,1.856665428889714,-1.2450446337826804
後,4,20,2.4464831804281344,3.713330857779428,-1.2668476773512936
自,4,20,2.4464831804281344,3.713330857779428,-1.2668476773512936
好,0,7,0.0,1.2996658002227999,-1.2996658002227999
湖,0,7,0.0,1.2996658002227999,-1.2996658002227999
栢,0,7,0.0,1.2996658002227999,-1.2996658002227999
笑,0,7,0.0,1.2996658002227999,-1.2996658002227999
志,0,7,0.0,1.2996658002227999,-1.2996658002227999
只,0,7,0.0,1.2996658002227999,-1.2996658002227999
虎,0,7,0.0,1.2996658002227999,-1.2996658002227999
子,0,7,0.0,1.2996658002227999,-1.2996658002227999
簿,0,7,0.0,1.2996658002227999,-1.2996658002227999
鵝,0,7,0.0,1.2996658002227999,-1.2996658002227999
談,0,7,0.0,1.2996658002227999,-1.2996658002227999
終,0,7,0.0,1.2996658002227999,-1.2996658002227999
見,0,7,0.0,1.2996658002227999,-1.2996658002227999
街,0,7,0.0,1.2996658002227999,-1.2996658002227999
乘,2,14,1.2232415902140672,2.5993316004455997,-1.3760900102315325
題,2,14,1.2232415902140672,2.5993316004455997,-1.3760900102315325
如,2,14,1.2232415902140672,2.5993316004455997,-1.3760900102315325
石,1,11,0.6116207951070336,2.0423319717786854,-1.4307111766716518
處,1,11,0.6116207951070336,2.0423319717786854,-1.4307111766716518
聖,1,11,0.6116207951070336,2.0423319717786854,-1.4307111766716518
聯,1,11,0.6116207951070336,2.0423319717786854,-1.4307111766716518
論,1,11,0.6116207951070336,2.0423319717786854,-1.4307111766716518
知,4,21,2.4464831804281344,3.8989974006683994,-1.452514220240265
年,4,21,2.4464831804281344,3.8989974006683994,-1.452514220240265
二,0,8,0.0,1.4853323431117713,-1.4853323431117713
空,0,8,0.0,1.4853323431117713,-1.4853323431117713
士,0,8,0.0,1.4853323431117713,-1.4853323431117713
山,0,8,0.0,1.4853323431117713,-1.4853323431117713
膽,0,8,0.0,1.4853323431117713,-1.4853323431117713
氷,0,8,0.0,1.4853323431117713,-1.4853323431117713
集,0,8,0.0,1.4853323431117713,-1.4853323431117713
懷,0,8,0.0,1.4853323431117713,-1.4853323431117713
去,0,8,0.0,1.4853323431117713,-1.4853323431117713
白,6,28,3.669724770642202,5.1986632008911995,-1.5289384302489974
事,9,38,5.5045871559633035,7.055328629780914,-1.5507414738176104
才,1,12,0.6116207951070336,2.227998514667657,-1.6163777195606233
忠,1,12,0.6116207951070336,2.227998514667657,-1.6163777195606233
還,1,12,0.6116207951070336,2.227998514667657,-1.6163777195606233
四,1,12,0.6116207951070336,2.227998514667657,-1.6163777195606233
班,1,12,0.6116207951070336,2.227998514667657,-1.6163777195606233
立,1,12,0.6116207951070336,2.227998514667657,-1.6163777195606233
官,7,32,4.281345565749236,5.941329372447085,-1.6599838066978494
評,0,9,0.0,1.6709988860007428,-1.6709988860007428
正,0,9,0.0,1.6709988860007428,-1.6709988860007428
百,0,9,0.0,1.6709988860007428,-1.6709988860007428
凜,0,9,0.0,1.6709988860007428,-1.6709988860007428
共,6,29,3.669724770642202,5.38432974378017,-1.714604973137968
契,6,29,3.669724770642202,5.38432974378017,-1.714604973137968
道,2,16,1.2232415902140672,2.9706646862235426,-1.7474230960094754
世,2,16,1.2232415902140672,2.9706646862235426,-1.7474230960094754
英,2,16,1.2232415902140672,2.9706646862235426,-1.7474230960094754
照,1,13,0.6116207951070336,2.4136650575566283,-1.8020442624495947
肝,1,13,0.6116207951070336,2.4136650575566283,-1.8020442624495947
成,1,13,0.6116207951070336,2.4136650575566283,-1.8020442624495947
古,3,20,1.834862385321101,3.713330857779428,-1.878468472458327
衣,1,14,0.6116207951070336,2.5993316004455997,-1.9877108053385661
樽,1,14,0.6116207951070336,2.5993316004455997,-1.9877108053385661
金,4,24,2.4464831804281344,4.455997029335314,-2.0095138489071793
摠,0,11,0.0,2.0423319717786854,-2.0423319717786854
疏,0,11,0.0,2.0423319717786854,-2.0423319717786854
避,0,11,0.0,2.0423319717786854,-2.0423319717786854
言,2,18,1.2232415902140672,3.3419977720014855,-2.1187561817874183
