token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
自,6,18,4.750593824228028,3.126085446335533,1.6245083778924951
選,6,18,4.750593824228028,3.126085446335533,1.6245083778924951
舊,5,14,3.95882818685669,2.4313997915943033,1.5274283952623868
修,3,5,2.375296912114014,0.8683570684265369,1.5069398436874772
山,3,5,2.375296912114014,0.8683570684265369,1.5069398436874772
門,3,5,2.375296912114014,0.8683570684265369,1.5069398436874772
盟,3,6,2.375296912114014,1.0420284821118444,1.3332684300021698
作,3,6,2.375296912114014,1.0420284821118444,1.3332684300021698
良,3,6,2.375296912114014,1.0420284821118444,1.3332684300021698
已,3,6,2.375296912114014,1.0420284821118444,1.3332684300021698
天,6,20,4.750593824228028,3.4734282737061477,1.2771655505218806
衣,4,11,3.1670625494853524,1.9103855505383813,1.256676998946971
書,4,11,3.1670625494853524,1.9103855505383813,1.256676998946971
樽,4,11,3.1670625494853524,1.9103855505383813,1.256676998946971
看,5,16,3.95882818685669,2.7787426189649183,1.1800855678917719
切,3,7,2.375296912114014,1.2156998957971517,1.1595970163168625
義,3,7,2.375296912114014,1.2156998957971517,1.1595970163168625
得,4,12,3.1670625494853524,2.084056964223689,1.0830055852616636
惟,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
若,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
覺,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
經,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
運,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
報,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
邊,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
象,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
寀,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
晩,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
耐,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
拚,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
使,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
昭,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
設,2,3,1.5835312747426762,0.5210142410559222,1.062517033686754
分,7,26,5.542359461599366,4.5154567558179926,1.0269027057813735
爲,5,17,3.95882818685669,2.9524140326502257,1.0064141542064644
未,3,8,2.375296912114014,1.3893713094824591,0.985925602631555
玉,4,13,3.1670625494853524,2.2577283779089963,0.9093341715763561
偶,2,4,1.5835312747426762,0.6946856547412296,0.8888456200014466
故,2,4,1.5835312747426762,0.6946856547412296,0.8888456200014466
點,2,4,1.5835312747426762,0.6946856547412296,0.8888456200014466
休,2,4,1.5835312747426762,0.6946856547412296,0.8888456200014466
稀,2,4,1.5835312747426762,0.6946856547412296,0.8888456200014466
近,2,4,1.5835312747426762,0.6946856547412296,0.8888456200014466
遊,2,4,1.5835312747426762,0.6946856547412296,0.8888456200014466
襟,2,4,1.5835312747426762,0.6946856547412296,0.8888456200014466
識,2,4,1.5835312747426762,0.6946856547412296,0.8888456200014466
馨,2,4,1.5835312747426762,0.6946856547412296,0.8888456200014466
洲,2,4,1.5835312747426762,0.6946856547412296,0.8888456200014466
白,7,27,5.542359461599366,4.6891281695033005,0.8532312920960656
期,3,9,2.375296912114014,1.5630427231677666,0.8122541889462476
論,3,9,2.375296912114014,1.5630427231677666,0.8122541889462476
處,3,9,2.375296912114014,1.5630427231677666,0.8122541889462476
交,3,9,2.375296912114014,1.5630427231677666,0.8122541889462476
十,3,9,2.375296912114014,1.5630427231677666,0.8122541889462476
入,3,9,2.375296912114014,1.5630427231677666,0.8122541889462476
石,3,9,2.375296912114014,1.5630427231677666,0.8122541889462476
嚴,3,9,2.375296912114014,1.5630427231677666,0.8122541889462476
當,3,9,2.375296912114014,1.5630427231677666,0.8122541889462476
聖,3,9,2.375296912114014,1.5630427231677666,0.8122541889462476
來,4,14,3.1670625494853524,2.4313997915943033,0.7356627578910491
見,2,5,1.5835312747426762,0.8683570684265369,0.7151742063161393
手,2,5,1.5835312747426762,0.8683570684265369,0.7151742063161393
肯,2,5,1.5835312747426762,0.8683570684265369,0.7151742063161393
初,2,5,1.5835312747426762,0.8683570684265369,0.7151742063161393
終,2,5,1.5835312747426762,0.8683570684265369,0.7151742063161393
池,2,5,1.5835312747426762,0.8683570684265369,0.7151742063161393
敎,2,5,1.5835312747426762,0.8683570684265369,0.7151742063161393
立,3,10,2.375296912114014,1.7367141368530739,0.6385827752609403
還,3,10,2.375296912114014,1.7367141368530739,0.6385827752609403
禁,3,10,2.375296912114014,1.7367141368530739,0.6385827752609403
方,3,10,2.375296912114014,1.7367141368530739,0.6385827752609403
欲,2,6,1.5835312747426762,1.0420284821118444,0.5415027926308318
豈,2,6,1.5835312747426762,1.0420284821118444,0.5415027926308318
月,2,6,1.5835312747426762,1.0420284821118444,0.5415027926308318
取,2,6,1.5835312747426762,1.0420284821118444,0.5415027926308318
大,2,6,1.5835312747426762,1.0420284821118444,0.5415027926308318
膽,2,6,1.5835312747426762,1.0420284821118444,0.5415027926308318
衆,2,6,1.5835312747426762,1.0420284821118444,0.5415027926308318
堪,2,6,1.5835312747426762,1.0420284821118444,0.5415027926308318
際,2,6,1.5835312747426762,1.0420284821118444,0.5415027926308318
望,2,6,1.5835312747426762,1.0420284821118444,0.5415027926308318
樂,2,6,1.5835312747426762,1.0420284821118444,0.5415027926308318
畫,7,29,5.542359461599366,5.0364709968739145,0.5058884647254516
年,5,20,3.95882818685669,3.4734282737061477,0.48539991315054243
