token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
六,0,9,0.0,1.7640141121128967,-1.7640141121128967
法,0,9,0.0,1.7640141121128967,-1.7640141121128967
雨,0,9,0.0,1.7640141121128967,-1.7640141121128967
南,0,9,0.0,1.7640141121128967,-1.7640141121128967
龍,1,12,0.5211047420531526,2.352018816150529,-1.8309140740973766
班,1,12,0.5211047420531526,2.352018816150529,-1.8309140740973766
郞,1,12,0.5211047420531526,2.352018816150529,-1.8309140740973766
威,1,13,0.5211047420531526,2.548020384163073,-2.0269156421099206
曾,1,13,0.5211047420531526,2.548020384163073,-2.0269156421099206
漏,0,11,0.0,2.156017248137985,-2.156017248137985
難,1,14,0.5211047420531526,2.7440219521756175,-2.222917210122465
舊,2,17,1.0422094841063052,3.3320266562132494,-2.289817172106944
乘,1,15,0.5211047420531526,2.9400235201881615,-2.418918778135009
心,8,34,4.168837936425221,6.664053312426499,-2.495215376001278
御,0,13,0.0,2.548020384163073,-2.548020384163073
烏,0,13,0.0,2.548020384163073,-2.548020384163073
史,0,13,0.0,2.548020384163073,-2.548020384163073
銀,0,13,0.0,2.548020384163073,-2.548020384163073
選,3,21,1.563314226159458,4.116032928263426,-2.552718702103968
他,3,21,1.563314226159458,4.116032928263426,-2.552718702103968
契,6,29,3.126628452318916,5.6840454723637786,-2.5574170200448627
玉,1,16,0.5211047420531526,3.1360250882007055,-2.614920346147553
冠,0,14,0.0,2.7440219521756175,-2.7440219521756175
分,5,28,2.6055237102657633,5.488043904351235,-2.8825201940854717
行,1,18,0.5211047420531526,3.5280282242257934,-3.006923482172641
蘭,1,18,0.5211047420531526,3.5280282242257934,-3.006923482172641
鐵,0,17,0.0,3.3320266562132494,-3.3320266562132494
畫,5,31,2.6055237102657633,6.0760486083888665,-3.470524898123103
