token,count_a,count_b,log_odds,z
明,3,23,-0.4986192769146962,-1.154187359197421
二,0,8,-1.1978378650567088,-1.205675570419826
空,0,8,-1.1978378650567088,-1.205675570419826
山,0,8,-1.1978378650567088,-1.205675570419826
去,0,8,-1.1978378650567088,-1.205675570419826
集,0,8,-1.1978378650567088,-1.205675570419826
懷,0,8,-1.1978378650567088,-1.205675570419826
膽,0,8,-1.1978378650567088,-1.205675570419826
氷,0,8,-1.1978378650567088,-1.205675570419826
士,0,8,-1.1978378650567088,-1.205675570419826
中,3,24,-0.5196118921326898,-1.2180177950521967
衣,1,14,-0.7541037876278294,-1.2220265408736684
樽,1,14,-0.7541037876278294,-1.2220265408736684
爲,2,20,-0.6219547584855896,-1.2748081191481861
正,0,9,-1.1979629555817395,-1.2789456043136027
百,0,9,-1.1979629555817395,-1.2789456043136027
凜,0,9,-1.1979629555817395,-1.2789456043136027
評,0,9,-1.1979629555817395,-1.2789456043136027
寒,1,15,-0.7782229934030953,-1.2919228594993362
面,1,15,-0.7782229934030953,-1.2919228594993362
人,4,30,-0.488143203956624,-1.2963601239684808
酒,3,26,-0.557954989451523,-1.3397821369022946
誰,1,16,-0.7998498646950054,-1.3586651672377494
馬,2,22,-0.6623898258722667,-1.399863703048193
疏,0,11,-1.198213224190508,-1.4142229517604223
避,0,11,-1.198213224190508,-1.4142229517604223
摠,0,11,-1.198213224190508,-1.4142229517604223
莫,1,17,-0.8193578516453206,-1.42261790099549
柏,0,12,-1.1983384022966383,-1.4772620130384542
歸,0,12,-1.1983384022966383,-1.4772620130384542
十,0,12,-1.1983384022966383,-1.4772620130384542
烏,0,13,-1.1984636096188712,-1.5377437054203198
薇,1,19,-0.853168673992112,-1.5433166734720825
頭,1,20,-0.8679214729575904,-1.6005323055854301
生,1,20,-0.8679214729575904,-1.6005323055854301
垣,0,15,-1.1987141119564955,-1.652146968736353
鐵,0,17,-1.1989647312931453,-1.7592124870541976
一,6,49,-0.5314758543595826,-1.772741238479809
諫,0,20,-1.199340879867897,-1.9087324857316843
風,5,48,-0.606375910363564,-1.9400557604255497
驄,0,25,-1.19996838042875,-2.1351443274518234
霜,2,37,-0.8472033705650048,-2.145912799682674
