token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
物,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
挺,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
却,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
若,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
節,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
耐,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
眼,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
補,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
着,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
齊,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
案,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
昭,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
肅,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
迹,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
幅,1,4,0.6257822277847309,0.761904761904762,-0.13612253412003106
來,4,14,2.5031289111389237,2.6666666666666665,-0.16353775552774286
醉,4,14,2.5031289111389237,2.6666666666666665,-0.16353775552774286
前,3,11,1.8773466833541927,2.0952380952380953,-0.2178914118839026
春,3,11,1.8773466833541927,2.0952380952380953,-0.2178914118839026
尋,2,8,1.2515644555694618,1.523809523809524,-0.2722450682400621
上,5,18,3.1289111389236544,3.4285714285714284,-0.299660289647774
重,5,18,3.1289111389236544,3.4285714285714284,-0.299660289647774
投,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
仍,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
鶚,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
少,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
毋,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
俊,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
江,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
點,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
爭,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
蓮,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
張,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
臨,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
故,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
偶,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
遊,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
首,1,5,0.6257822277847309,0.9523809523809523,-0.3265987245962214
畫,8,28,5.006257822277847,5.333333333333333,-0.3270755110554857
行,4,15,2.5031289111389237,2.857142857142857,-0.35401394600393354
平,4,15,2.5031289111389237,2.857142857142857,-0.35401394600393354
未,2,9,1.2515644555694618,1.7142857142857142,-0.46272125871625236
思,2,9,1.2515644555694618,1.7142857142857142,-0.46272125871625236
手,1,6,0.6257822277847309,1.142857142857143,-0.5170749150724121
但,1,6,0.6257822277847309,1.142857142857143,-0.5170749150724121
敎,1,6,0.6257822277847309,1.142857142857143,-0.5170749150724121
堂,1,6,0.6257822277847309,1.142857142857143,-0.5170749150724121
能,1,6,0.6257822277847309,1.142857142857143,-0.5170749150724121
紅,1,6,0.6257822277847309,1.142857142857143,-0.5170749150724121
耿,1,6,0.6257822277847309,1.142857142857143,-0.5170749150724121
端,1,6,0.6257822277847309,1.142857142857143,-0.5170749150724121
西,1,6,0.6257822277847309,1.142857142857143,-0.5170749150724121
分,7,26,4.380475594493117,4.952380952380952,-0.571905357887835
花,3,13,1.8773466833541927,2.476190476190476,-0.5988437928362831
繪,2,10,1.2515644555694618,1.9047619047619047,-0.6531974491924428
嚴,2,10,1.2515644555694618,1.9047619047619047,-0.6531974491924428
期,2,10,1.2515644555694618,1.9047619047619047,-0.6531974491924428
君,2,10,1.2515644555694618,1.9047619047619047,-0.6531974491924428
閑,2,10,1.2515644555694618,1.9047619047619047,-0.6531974491924428
路,2,10,1.2515644555694618,1.9047619047619047,-0.6531974491924428
筆,2,10,1.2515644555694618,1.9047619047619047,-0.6531974491924428
暇,2,10,1.2515644555694618,1.9047619047619047,-0.6531974491924428
交,2,10,1.2515644555694618,1.9047619047619047,-0.6531974491924428
盡,5,20,3.1289111389236544,3.8095238095238093,-0.680612670600155
樂,1,7,0.6257822277847309,1.3333333333333333,-0.7075511055486023
取,1,7,0.6257822277847309,1.3333333333333333,-0.7075511055486023
老,1,7,0.6257822277847309,1.3333333333333333,-0.7075511055486023
榮,1,7,0.6257822277847309,1.3333333333333333,-0.7075511055486023
衆,1,7,0.6257822277847309,1.3333333333333333,-0.7075511055486023
寧,1,7,0.6257822277847309,1.3333333333333333,-0.7075511055486023
字,1,7,0.6257822277847309,1.3333333333333333,-0.7075511055486023
