token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
手,2,5,1.607717041800643,0.8922198429693076,0.7154971988313354
終,2,5,1.607717041800643,0.8922198429693076,0.7154971988313354
池,2,5,1.607717041800643,0.8922198429693076,0.7154971988313354
見,2,5,1.607717041800643,0.8922198429693076,0.7154971988313354
肯,2,5,1.607717041800643,0.8922198429693076,0.7154971988313354
立,3,10,2.411575562700965,1.7844396859386151,0.6271358767623498
還,3,10,2.411575562700965,1.7844396859386151,0.6271358767623498
禁,3,10,2.411575562700965,1.7844396859386151,0.6271358767623498
方,3,10,2.411575562700965,1.7844396859386151,0.6271358767623498
膽,2,6,1.607717041800643,1.0706638115631693,0.5370532302374738
衆,2,6,1.607717041800643,1.0706638115631693,0.5370532302374738
樂,2,6,1.607717041800643,1.0706638115631693,0.5370532302374738
月,2,6,1.607717041800643,1.0706638115631693,0.5370532302374738
取,2,6,1.607717041800643,1.0706638115631693,0.5370532302374738
堪,2,6,1.607717041800643,1.0706638115631693,0.5370532302374738
欲,2,6,1.607717041800643,1.0706638115631693,0.5370532302374738
際,2,6,1.607717041800643,1.0706638115631693,0.5370532302374738
望,2,6,1.607717041800643,1.0706638115631693,0.5370532302374738
豈,2,6,1.607717041800643,1.0706638115631693,0.5370532302374738
大,2,6,1.607717041800643,1.0706638115631693,0.5370532302374738
畫,7,29,5.627009646302251,5.174875089221985,0.4521345570802664
年,5,20,4.019292604501607,3.5688793718772303,0.4504132326243768
高,5,20,4.019292604501607,3.5688793718772303,0.4504132326243768
曾,3,11,2.411575562700965,1.9628836545324768,0.44869190816848814
成,3,11,2.411575562700965,1.9628836545324768,0.44869190816848814
心,8,34,6.430868167202572,6.067094932191292,0.3637732350112799
虛,2,7,1.607717041800643,1.2491077801570307,0.3586092616436123
詩,2,7,1.607717041800643,1.2491077801570307,0.3586092616436123
妨,2,7,1.607717041800643,1.2491077801570307,0.3586092616436123
參,2,7,1.607717041800643,1.2491077801570307,0.3586092616436123
盛,2,7,1.607717041800643,1.2491077801570307,0.3586092616436123
向,2,7,1.607717041800643,1.2491077801570307,0.3586092616436123
秋,2,7,1.607717041800643,1.2491077801570307,0.3586092616436123
同,7,30,5.627009646302251,5.353319057815845,0.2736905884864056
應,3,12,2.411575562700965,2.1413276231263385,0.27024793957462645
新,3,12,2.411575562700965,2.1413276231263385,0.27024793957462645
生,4,17,3.215434083601286,3.033547466095646,0.18188661750563995
對,4,17,3.215434083601286,3.033547466095646,0.18188661750563995
尋,2,8,1.607717041800643,1.4275517487508922,0.18016529304975082
將,2,8,1.607717041800643,1.4275517487508922,0.18016529304975082
時,11,49,8.842443729903538,8.743754461099215,0.09868926880432305
從,3,13,2.411575562700965,2.3197715917201998,0.0918039709807652
禮,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
肅,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
誠,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
獻,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
存,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
署,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
華,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
登,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
陽,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
荷,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
傑,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
却,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
眼,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
着,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
元,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
小,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
齊,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
宇,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
儀,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
載,1,4,0.8038585209003215,0.7137758743754461,0.09008264652487541
摠,2,9,1.607717041800643,1.6059957173447537,0.0017213244558893503
府,2,9,1.607717041800643,1.6059957173447537,0.0017213244558893503
在,2,9,1.607717041800643,1.6059957173447537,0.0017213244558893503
留,2,9,1.607717041800643,1.6059957173447537,0.0017213244558893503
托,2,9,1.607717041800643,1.6059957173447537,0.0017213244558893503
疏,2,9,1.607717041800643,1.6059957173447537,0.0017213244558893503
神,2,9,1.607717041800643,1.6059957173447537,0.0017213244558893503
誰,3,14,2.411575562700965,2.4982155603140614,-0.08663999761309649
賢,3,14,2.411575562700965,2.4982155603140614,-0.08663999761309649
出,1,5,0.8038585209003215,0.8922198429693076,-0.08836132206898606
唯,1,5,0.8038585209003215,0.8922198429693076,-0.08836132206898606
仍,1,5,0.8038585209003215,0.8922198429693076,-0.08836132206898606
少,1,5,0.8038585209003215,0.8922198429693076,-0.08836132206898606
雪,1,5,0.8038585209003215,0.8922198429693076,-0.08836132206898606
毋,1,5,0.8038585209003215,0.8922198429693076,-0.08836132206898606
聊,1,5,0.8038585209003215,0.8922198429693076,-0.08836132206898606
結,1,5,0.8038585209003215,0.8922198429693076,-0.08836132206898606
趁,1,5,0.8038585209003215,0.8922198429693076,-0.08836132206898606
密,1,5,0.8038585209003215,0.8922198429693076,-0.08836132206898606
臣,2,10,1.607717041800643,1.7844396859386151,-0.17672264413797212
聯,2,10,1.607717041800643,1.7844396859386151,-0.17672264413797212
