token,count_a,count_b,log_odds,z
肅,2,14,-0.8378111586163008,-1.2452389139358702
切,2,14,-0.8378111586163008,-1.2452389139358702
濟,5,25,-0.5631939547117648,-1.2549766153517816
言,7,32,-0.4875975079478847,-1.267664417501397
臣,7,32,-0.4875975079478847,-1.267664417501397
書,9,39,-0.44206615634587454,-1.2922582165770649
空,4,22,-0.6425823985086057,-1.2999765954131686
擧,1,11,-1.1783247639156063,-1.3376559507161894
酬,1,11,-1.1783247639156063,-1.3376559507161894
契,23,84,-0.29459230279727144,-1.3397003230485887
文,10,43,-0.43551952090689117,-1.3403548658855775
法,2,15,-0.8921350110397128,-1.3409122110456093
精,2,15,-0.8921350110397128,-1.3409122110456093
武,2,15,-0.8921350110397128,-1.3409122110456093
承,2,15,-0.8921350110397128,-1.3409122110456093
動,2,15,-0.8921350110397128,-1.3409122110456093
用,2,15,-0.8921350110397128,-1.3409122110456093
端,3,19,-0.7578715676534147,-1.357672640633586
傾,3,19,-0.7578715676534147,-1.357672640633586
兵,3,19,-0.7578715676534147,-1.357672640633586
賞,3,19,-0.7578715676534147,-1.357672640633586
宮,6,30,-0.5633054396284951,-1.3750301377297114
名,26,94,-0.2858488692224119,-1.3798648332167702
正,4,23,-0.6792579563086871,-1.383801230557435
志,1,12,-1.2394932710660047,-1.4300117755119515
街,1,12,-1.2394932710660047,-1.4300117755119515
廷,1,12,-1.2394932710660047,-1.4300117755119515
漏,2,16,-0.9422510535907476,-1.4313641724091053
斗,2,16,-0.9422510535907476,-1.4313641724091053
虛,2,16,-0.9422510535907476,-1.4313641724091053
姓,2,16,-0.9422510535907476,-1.4313641724091053
坐,3,20,-0.7991344631255455,-1.443342431686611
評,0,10,-2.4289326368642,-1.4645765940886264
氷,0,10,-2.4289326368642,-1.4645765940886264
寀,0,10,-2.4289326368642,-1.4645765940886264
昇,0,10,-2.4289326368642,-1.4645765940886264
退,0,10,-2.4289326368642,-1.4645765940886264
腸,0,10,-2.4289326368642,-1.4645765940886264
箴,0,10,-2.4289326368642,-1.4645765940886264
屬,4,24,-0.7141214576653976,-1.4646148402463226
右,1,13,-1.294375037199874,-1.5164122690276307
稱,1,13,-1.294375037199874,-1.5164122690276307
環,1,13,-1.294375037199874,-1.5164122690276307
珍,2,17,-0.9886864909791058,-1.5171967611810857
他,14,59,-0.4185094169765238,-1.519152406462407
龍,8,39,-0.5421973817340842,-1.5222060947813607
朝,18,72,-0.3736704174154104,-1.5253396015576737
象,3,21,-0.8380162675077338,-1.5254733411280517
應,13,56,-0.43729143445513863,-1.5348897917027804
登,0,11,-2.42897946801508,-1.5360905067978956
彥,0,11,-2.42897946801508,-1.5360905067978956
耿,0,11,-2.42897946801508,-1.5360905067978956
凜,0,11,-2.42897946801508,-1.5360905067978956
避,0,11,-2.42897946801508,-1.5360905067978956
霄,0,11,-2.42897946801508,-1.5360905067978956
許,4,25,-0.7473237581380712,-1.5426407599807852
班,5,29,-0.686519494963207,-1.5658079980210224
衆,1,14,-1.3439637973779526,-1.5977304085577142
烏,1,14,-1.3439637973779526,-1.5977304085577142
理,1,14,-1.3439637973779526,-1.5977304085577142
效,1,14,-1.3439637973779526,-1.5977304085577142
獻,1,14,-1.3439637973779526,-1.5977304085577142
供,1,14,-1.3439637973779526,-1.5977304085577142
妙,1,14,-1.3439637973779526,-1.5977304085577142
字,2,18,-1.0318776793216209,-1.5989158137916222
威,2,18,-1.0318776793216209,-1.5989158137916222
垂,2,18,-1.0318776793216209,-1.5989158137916222
立,3,22,-0.8747444550368595,-1.6043726314017022
仗,0,12,-2.429026301783172,-1.6044251432860017
劍,0,12,-2.429026301783172,-1.6044251432860017
調,0,12,-2.429026301783172,-1.6044251432860017
宣,0,12,-2.429026301783172,-1.6044251432860017
淸,27,102,-0.3244135481060635,-1.607171516286854
暇,6,34,-0.6675276392980827,-1.6617170847533491
刑,0,13,-2.4290731381687474,-1.6699708344218211
佩,1,15,-1.3890436145804612,-1.6746613043602814
化,1,15,-1.3890436145804612,-1.6746613043602814
軍,1,15,-1.3890436145804612,-1.6746613043602814
膽,1,15,-1.3890436145804612,-1.6746613043602814
部,0,14,-2.4291199771720766,-1.7330440528661517
披,0,14,-2.4291199771720766,-1.7330440528661517
密,1,16,-1.4302433376929349,-1.7477668828671764
簡,2,20,-1.10993125013088,-1.7516659766964142
御,2,20,-1.10993125013088,-1.7516659766964142
儀,2,20,-1.10993125013088,-1.7516659766964142
務,0,15,-2.429166818793429,-1.7939056124391737
憶,0,15,-2.429166818793429,-1.7939056124391737
裁,0,15,-2.429166818793429,-1.7939056124391737
了,0,15,-2.429166818793429,-1.7939056124391737
俊,1,17,-1.468074518085503,-1.8175074893825451
望,4,29,-0.8659700131201484,-1.8305844003373077
肝,4,29,-0.8659700131201484,-1.8305844003373077
霜,9,48,-0.6176773745686779,-1.8653682085386307
手,2,22,-1.1787172584006909,-1.8923613141304643
禮,3,26,-1.003707969173866,-1.89260687488521
對,4,30,-0.8925922498820533,-1.8973081488993484
題,5,34,-0.8153511863982734,-1.9072005096517466
列,4,31,-0.9181643553631051,-1.9621889714118623
垣,0,18,-2.4293073593683454,-1.9652388331640989
群,1,21,-1.5931662906510686,-2.069595743973023
憑,0,20,-2.429401066180045,-2.071623526293306
周,2,25,-1.268115024812734,-2.0851662695965163
紫,3,29,-1.085372245988454,-2.085404453738572
畫,24,104,-0.44327399959818603,-2.1160145965632005
諫,0,21,-2.4294479235152364,-2.1228233713482343
薇,0,21,-2.4294479235152364,-2.1228233713482343
衛,1,22,-1.6192628984375421,-2.127168445710888
要,9,53,-0.699606643406816,-2.1459328255591252
簿,3,30,-1.1102770969314602,-2.146012395484173
乘,1,23,-1.643705602369761,-2.1829480531573373
史,1,24,-1.6666536855843193,-2.2370840199918023
時,41,162,-0.3644620931399922,-2.2409820850100366
杯,7,48,-0.8224235004890605,-2.279264429642775
驄,1,25,-1.6882459114539028,-2.2897073304096724
嚴,1,28,-1.7460321464224604,-2.4395915781140154
閑,4,40,-1.1106231810461038,-2.478774085532408
須,14,78,-0.6546408887868918,-2.482694293867995
盡,7,54,-0.9152898287391897,-2.585639804559819
平,8,58,-0.8668389605015854,-2.5914350242227777
馬,4,43,-1.1630509241678295,-2.6296091668137778
臺,8,59,-0.8803094375313405,-2.6390297116567063
職,0,33,-2.430010415969008,-2.6617160533977486
僚,1,33,-1.8241740336164263,-2.66774299343798
司,0,35,-2.4301042014231333,-2.7412935062567905
曹,1,36,-1.862869951862642,-2.794315702286884
禁,1,44,-1.9451473529375942,-3.10331477690778
郞,1,49,-1.9853726696285783,-3.2798925060352366
選,5,68,-1.3267697739147133,-3.5066030714854124
官,11,125,-1.2054784290767255,-4.56595227740415
