token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
回,2,7,0.9074410163339383,1.4531866306829977,-0.5457456143490594
妨,2,7,0.9074410163339383,1.4531866306829977,-0.5457456143490594
雨,2,7,0.9074410163339383,1.4531866306829977,-0.5457456143490594
點,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
戒,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
投,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
少,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
國,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
出,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
襟,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
遊,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
唯,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
密,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
爭,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
稱,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
下,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
位,1,5,0.4537205081669691,1.0379904504878554,-0.5842699423208864
共,10,25,4.537205081669692,5.189952252439277,-0.6527471707695858
花,4,12,1.8148820326678765,2.491177081170853,-0.6762950485029766
光,2,8,0.9074410163339383,1.6607847207805688,-0.7533437044466306
九,2,8,0.9074410163339383,1.6607847207805688,-0.7533437044466306
香,2,8,0.9074410163339383,1.6607847207805688,-0.7533437044466306
愧,2,8,0.9074410163339383,1.6607847207805688,-0.7533437044466306
千,2,8,0.9074410163339383,1.6607847207805688,-0.7533437044466306
尊,2,8,0.9074410163339383,1.6607847207805688,-0.7533437044466306
明,7,19,3.176043557168784,3.944363711853851,-0.7683201546850671
夜,1,6,0.4537205081669691,1.2455885405854266,-0.7918680324184575
肯,1,6,0.4537205081669691,1.2455885405854266,-0.7918680324184575
